Name,SMILES,Score
NCGC00409235-01,c1ccc(cc1)CCn2c(=O)c3c(n2Cc4cccnc4)C[N@H+](CC3)Cc5cccc(c5)O,-15.192
NCGC00442133-01,C[N@@H+]1CCc2c(nc[nH]2)C13CCN(CC3)C(=O)c4cc5c(cc4OC)CCC5,-15.1919
NCGC00426686-01,CCn1cc(cc1C(=O)N2CCC(CC2)C)c3ccc(cc3)C,-15.1896
NCGC00439174-01,Cc1ccc(cc1)c2cn3c([nH+]2)N(CCC3)C(=O)Cn4ccnc4C,-15.188
NCGC00438020-01,c1cc(cc(c1)F)CC(=O)N[C@H]2CCN(C2)c3cc(n[nH]3)c4ccc(cc4)F,-15.1873
NCGC00429690-01,Cn1cc(cc1C(=O)NCc2ccc(cc2)Cl)c3ccncc3,-15.1871
NCGC00435508-01,CCOc1cc(=O)n2c(c1C(=O)N3CCN(CC3)c4cccc(c4)Cl)CCCC2,-15.1842
NCGC00476327-01,c1ccn2c(c1)c(nc2C(=O)NCCc3ccc(cc3)Cl)c4ccc(cc4)F,-15.1829
NCGC00445858-01,CC(C)[C@@H]1CN(C[C@H]1[NH+](C)C)C(=O)c2cc(ccc2Cl)N3CCCCC3,-15.182
NCGC00429735-01,Cc1ccccc1Cn2cc(cc2C(=O)N3CCN(CC3)c4ccccc4)c5ccncc5,-15.1766
NCGC00448711-01,CCN(c1ccccc1)C(=O)CN2C3=C([C@@H](NC2=O)c4ccc(cc4)Cl)C(=O)OC3,-15.1765
NCGC00477303-01,c1ccc2c(c1)C[C@@]3(CC[N@](C3)[S@@+](=O)(c4cccc(c4)C(F)(F)F)[O-])C(=O)N2,-15.172
NCGC00445222-01,c1ccc(cc1)c2nc(on2)c3cccn3CC(=O)N4CCc5c4cccc5,-15.1692
NCGC00444915-01,CN1CC2(CCN(CC2)C(=O)NCc3ccco3)C[C@@H](C1=O)c4ccccc4,-15.168
NCGC00464444-01,c1ccc(cc1)O[C@H]2C[C@H](N(C2)C(=O)NC3CCCCC3)C(=O)N4CCOCC4,-15.1679
NCGC00439994-01,c1ccc(cc1)c2cn3cc(ccc3[nH+]2)C(=O)N4C[C@@H]5CCC[C@H]4C5,-15.1657
NCGC00428981-01,c1ccc2c(c1)CCN(C2)C(=O)C3CCN(CC3)C(=O)N4C[C@H]5C[C@@H](C4)[C@H]6CCCC(=O)N6C5,-15.1642
NCGC00412456-01,C[NH+]1CCN(CC1)C(=O)Cc2c[nH]c3c2cc(cn3)c4ccccc4Oc5ccccc5,-15.1639
NCGC00427116-01,Cc1cccc(c1)C[N@H+]2CCC[C@H](C2)COc3ccccc3C(=O)N4CCCC4,-15.1621
NCGC00437395-01,CCc1ccc2c(c1)c(cc(n2)C)C(=O)N3CCN(C(=O)C3)c4ccccc4,-15.1619
NCGC00461162-01,Cc1c(scn1)[C@H]2C3(CCCC3)C(=O)N2C4CC[NH+](CC4)Cc5cn(c6c5cccc6)C,-15.1555
NCGC00377418-01,CCC(=O)N1Cc2ccccc2C[C@]3(C1)CCC[N@H+](C3)Cc4ccc(cc4)O,-15.1492
NCGC00472648-01,c1cnccc1C(=O)N2CCC(CC2)N3C(=O)[C@@H](C34CCOCC4)OCC5CC5,-15.1491
NCGC00422407-01,CCn1c(nnc1Cn2c(=O)c3c(cc2)cccc3)[C@H]4C[C@@H](C4)[NH3+],-15.1486
NCGC00419429-01,C[N@]1C[C@@]2(CC[N@@H+](C2)CCOC)c3c1ccc(c3)C(=O)NCCOc4ccccc4,-15.1482
NCGC00444301-01,c1cc(cc(c1)F)C(=O)N2CCC[C@@H](C2)c3[nH+]ccn3Cc4cscn4,-15.1481
NCGC00416473-01,Cn1cc(c2[nH+]c(cn2c1=O)COc3ccc(cc3)Cl)c4cnn(c4)C,-15.1463
NCGC00451156-01,CCOc1ccc(cc1)C(=O)N2CCC(CC2)c3n[nH]c(=O)n3Cc4ccc(cc4)OC,-15.1449
NCGC00414472-01,C[C@@]1(C[N@@H+](Cc2c1nc(cc2)N3CCOCC3)Cc4ccccc4)C(=O)NC5CCC5,-15.1444
NCGC00424502-01,COc1ncc(cc1)[C@@H](NC(=O)C[N@H+]2Cc3c(cccc3)CC2)[C@H]4C[C@H](C4)O,-15.1437
NCGC00427712-01,c1c(cc(cc1F)F)C(=O)N2C[C@@H]3CCC[N@@H+]4[C@@H]3[C@@H]([C@H]2CCCC(=O)NCC5CC5)CCC4,-15.1393
NCGC00463629-01,c1ccc(cc1)C(=O)N2CC3(CCN(CC3)C(=O)c4cccc(c4)C#N)C[C@H]2CO,-15.1382
NCGC00373776-01,c1ccc(cc1)N2c3ccccc3[C@]4(C2=O)CC[N@H+](C4)Cc5ccc(cc5)F,-15.1382
NCGC00377163-01,c1ccc2c(c1)C[C@@]3(CCC[N@@H+]3Cc4cc(ccc4F)F)C(=O)NC2,-15.135
NCGC00428916-01,Cn1c(ccn1)C(=O)NC[C@@H]2Cc3cc(ccc3O2)c4cccc(c4)OC(F)(F)F,-15.1347
NCGC00469555-01,Cc1ccccc1C(=O)N2CCC3(CC2)N(C(=O)C[S@@+]3(=O)[O-])c4ccccc4,-15.1294
NCGC00433217-01,COc1ccc(cc1[S@+](=O)([N@@]2CCC[C@@H](C2)Cn3c4c(cccn4)nc3C5CC5)[O-])F,-15.1293
NCGC00377731-01,c1ccc(cc1)c2ccc(cc2)C[NH+]3CCC4(CC3)Cc5ccccc5CNC4=O,-15.1289
NCGC00480634-01,Cc1ccc(cc1)C(=O)N2CCC(CC2)n3c4ccccc4[nH]c3=O,-15.1262
NCGC00423296-01,c1ccc(cc1)C[C@@H](NC(=O)c2cn(nc2)Cc3ccccc3)[C@H]4C[C@@H](C4)O,-15.1245
NCGC00464574-01,c1ccc(cc1)O[C@H]2C[C@H](N(C2)C(=O)c3cccnc3)C(=O)N4CCCC4,-15.1243
NCGC00463296-01,COc1ccc(cc1)C(=O)N2C[C@H](C[C@H]2C(=O)N3CCOCC3)Oc4ccccc4,-15.1223
NCGC00460205-01,COCCn1c2cccnc2n(c1=O)[C@H]3CCCN(C3)C(=O)COc4ccccc4,-15.1213
NCGC00447737-01,Cc1ccccc1c2nc(no2)[C@@H]3CC(=O)N(C3)c4ccc(c(c4)Cl)F,-15.1207
NCGC00377575-01,c1ccc2c(c1)C[C@]3(CCC[N@H+](C3)Cc4ccccc4OC(F)(F)F)C(=O)NC2,-15.1207
NCGC00447739-01,c1cc(ccc1c2nc(no2)[C@@H]3CC(=O)N(C3)c4ccc(c(c4)Cl)F)F,-15.1204
NCGC00376416-01,c1ccc2c(c1)OC[C@@]3(CCC[N@@H+](C3)Cc4c(cccc4Cl)F)N[S@+]2(=O)[O-],-15.1198
NCGC00434248-01,c1cc(c(nc1)O[C@H]2CCN(C2)C(=O)c3ccc(cc3)C(F)(F)F)C(=O)N4CCCCC4,-15.1161
NCGC00476667-01,Cc1cc(ccc1OC2CN(C2)[S@@+](=O)(c3cccc(c3)C(F)(F)F)[O-])F,-15.1155
NCGC00393285-01,CC(C)C[NH2+]C[C@@H]1[C@H](CC[C@H](O1)Cc2cc(on2)C[N@@H+](C)Cc3ccccc3)O,-15.1128
NCGC00427115-01,c1cc(cc(c1)NC(=O)[C@@H]2CCCN(C2)C(=O)c3cccnc3)c4ccc(cc4)F,-15.1085
NCGC00480618-01,Cc1cc(ccc1Cl)C(=O)N2CCC(CC2)n3c4ccccc4[nH]c3=O,-15.1083
NCGC00401920-01,C[N@@H+](Cc1ccccc1)Cc2cc(no2)CC3(COC3)[NH2+]Cc4ccccc4O,-15.1046
NCGC00426713-01,CN(Cc1c[nH+]c2n1cccc2)C(=O)c3cc(on3)COc4ccc(cc4F)F,-15.1042
NCGC00464420-01,c1ccc(cc1)O[C@H]2C[C@H](N(C2)C(=O)c3ccc4ccccc4n3)C(=O)N5CCOCC5,-15.099
NCGC00439154-01,Cc1cc(n(n1)CCC(=O)N2CCCn3c2[nH+]c(c3)c4ccccc4)C,-15.0984
NCGC00464181-01,Cc1c[nH+]c(n1C(C)C)C[C@@H]2CCN(C2)C(=O)Cc3cccc(c3)F,-15.0982
NCGC00477327-01,c1ccc2c(c1)C[C@@]3(CC[N@@H+](C3)Cc4ccc(cc4)OC(F)(F)F)C(=O)N2,-15.0962
NCGC00474102-01,Cc1cccc(c1NC(=O)N2CCC3(CC2)N(C(=O)CS3)Cc4ccccc4)C,-15.0957
NCGC00469632-01,CCCn1c(c[nH+]c1[C@@H]2CC[N@@](C2)[S@@+](=O)(c3ccc4c(c3)CCC4)[O-])C,-15.0957
NCGC00377555-01,CCOc1ccccc1C[N@@H+]2CCC[C@@]3(C2)Cc4ccccc4CNC3=O,-15.0949
NCGC00378116-01,Cc1ccc(c(c1)C)c2cccc(c2)C[NH+]3[C@@H]4CC[C@H]3CN(C4)C(C)C,-15.0915
NCGC00451028-01,c1ccc(cc1)CN2C(=O)[C@]3(CCN(C3)C(=O)c4cc5ccccc5[nH]4)NC2=O,-15.0904
NCGC00477626-01,c1ccc2c(c1)cccc2C[N@@H+]3CCC[C@@]4(C3)CNc5ccccc5[S@@+](=O)(N4)[O-],-15.0893
NCGC00451133-01,COc1ccc(cc1)Cn2c(n[nH]c2=O)C3CCN(CC3)C(=O)c4ccc5c(c4)OCO5,-15.0888
NCGC00476862-01,c1cc(ccc1C[NH+]2CCC3(CC2)CC(=O)c4ccc(cc4O3)Cl)C(F)(F)F,-15.0888
NCGC00440343-01,c1ccc2c(c1)c3c(n2CCC(=O)N4CCc5c(c(=O)n6c(n5)cc[nH]6)C4)CCCC3,-15.0841
NCGC00477378-01,c1ccc2c(c1)C(=O)N[C@@]3(O2)CC[N@@](C3)[S@@+](=O)(c4cccc(c4)C(F)(F)F)[O-],-15.084
NCGC00464575-01,COc1ccc2c(c1)cc([nH]2)C(=O)N3C[C@H](C[C@H]3C(=O)N4CCCC4)Oc5ccccc5,-15.0824
NCGC00377363-01,COc1cccc(c1)C[N@@H+]2CCCC[C@]23Cc4ccccc4CNC3=O,-15.0809
NCGC00477510-01,c1ccc(cc1)CC(=O)N2CCC3(CC2)COc4ccccc4NC3=O,-15.0744
NCGC00434517-01,Cn1cc(cn1)CN(C2CC2)C(=O)c3ccc4[nH+]c(cn4c3)c5ccccc5,-15.0719
NCGC00374701-01,c1ccc2c(c1)CC3(CC[NH+](CC3)Cc4ccc(cc4)F)C(=O)N2,-15.0714
NCGC00377387-01,COc1ccc(c(c1)OC)C[N@@H+]2CCCC[C@]23Cc4ccccc4CNC3=O,-15.0691
NCGC00464394-01,c1ccc(cc1)C[N@H+]2C[C@@H]([C@@H](C2)C(=O)[O-])C(=O)N3CCc4c3cccc4,-15.0677
NCGC00450424-01,CCOC(=O)c1cccc(c1)NC(=O)CCn2ccn3c(c2=O)c4c(n3)CCCC4,-15.067
NCGC00447390-01,Cc1cccc(c1C)C(=O)N2CCC3(CC2)C[C@@H](C(=O)N3C)c4ccccc4,-15.067
NCGC00443592-01,Cc1cccc(c1)[S@+](=O)([N@@]2C[C@H](C[C@H]2C(=O)N3CCc4ccccc4C3)F)[O-],-15.0651
NCGC00422094-01,Cc1cc(ccc1[S@+](=O)(N2CC(C2)c3nc(no3)c4ccncc4)[O-])Cl,-15.0635
NCGC00427264-01,COc1ccc(c(c1)c2cc3c(c(c2)Cl)O[C@@H](C3)CNC(=O)c4c(cccc4F)F)OC,-15.0624
NCGC00395177-01,c1ccc(cc1)C(=O)N2C[C@@H]3C[C@H]2C(=O)N(c4ccccc4O3)CC5CC5,-15.0623
NCGC00426692-01,CCn1cc(cc1C(=O)NCc2ccncc2)c3ccccc3,-15.062
NCGC00460204-01,COCCn1c2cccnc2n(c1=O)[C@H]3CCCN(C3)C(=O)CC4CCCCC4,-15.0598
NCGC00393678-01,c1ccc(cc1)CNC(=O)N2C[C@@H]3C[C@H]2C(=O)N(c4ccccc4O3)CC5CC5,-15.0592
NCGC00464408-01,c1ccc(cc1)O[C@H]2C[C@H](N(C2)C(=O)C3CCCCC3)C(=O)N4CCOCC4,-15.0592
NCGC00472525-01,COc1ccc(c(c1)OC)C(=O)N2CCC(CC2)N3C(=O)[C@@H](C34CCCCC4)O,-15.0591
NCGC00478885-01,c1ccc2c(c1)C[C@@]3(CCCCN3C(=O)c4ccc(cn4)Cl)C(=O)N2,-15.0574
NCGC00422951-01,Cc1nc(cc(n1)[C@H]2C[C@@H](C2)[NH3+])N3CCC(CC3)CN4C(=O)CCC4,-15.0545
NCGC00446365-01,c1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)Cc4nc(no4)c5ccc(cc5)F,-15.0543
NCGC00433656-01,c1ccc(c(c1)C(=O)N[C@@H]2CCN(C2=O)c3ccc(cc3)F)C(F)(F)F,-15.0523
NCGC00397163-01,Cc1ccc(o1)CN2C(=O)[C@@H]3C[C@H](C[N@@]3C4(C2=O)C[NH+](C4)Cc5ccc(cc5)C(F)(F)F)O,-15.0466
NCGC00435322-01,COc1ccc(cc1)N2CCN(CC2)C(=O)c3c(cc(=O)n4c3CCCC4)OC,-15.0461
NCGC00373417-01,c1ccc(c(c1)C(=O)N2CC[C@]3(C2)CC(=NO3)c4cccc(c4)C(F)(F)F)F,-15.0448
NCGC00398085-01,c1cc(sc1)[S@+](=O)([N@@]2C[C@@H]3C[C@H](C2)c4c(ccc(=O)n4C3)c5ccc(cc5)Cl)[O-],-15.0448
NCGC00443678-01,c1cc(cc(c1)[S@+](=O)([N@@]2C[C@H](C[C@H]2C(=O)N3CCCCC3)F)[O-])C(F)(F)F,-15.0436
NCGC00393796-01,COCCN1c2ccccc2O[C@H]3C[C@@H](C1=O)[N@@H+](C3)Cc4ccc(cc4)Cl,-15.0431
NCGC00469707-01,Cc1c[nH+]c(n1Cc2ccccc2)C[C@@H]3CCC[N@@H+](C3)Cc4cccc(c4)OC,-15.0429
NCGC00444506-01,CCC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccccc2F)[O-])C3CCOCC3,-15.0429
NCGC00467943-01,Cc1cccc(c1)OCC(=O)N2C[C@H]([C@@H](C2)c3ccncc3)COC,-15.0396
NCGC00471215-01,c1ccc2c(c1)CC[N@H+](C2)Cc3ccc4c(c3)CN(CCO4)C(=O)[C@H]5CCCO5,-15.039
NCGC00395580-01,c1ccc(cc1)CC(=O)N2C[C@@H]3C[C@H]2C(=O)N(c4ccccc4O3)CC5CC5,-15.039
NCGC00378048-01,COc1ccc(cc1)CC(=O)N2Cc3ccccc3C[C@]24CCCN(C4)C(=O)C[NH3+],-15.0349
NCGC00391024-01,c1cnccc1c2nnc(o2)[C@H]3CC[N@@H+](C3)C4CCCCC4,-15.034
NCGC00420029-01,c1cc(cc(c1)Cl)CNC(=O)c2cc3c(nc2)CCC[N@@]3[S@@+](=O)(c4cccnc4)[O-],-15.0284
NCGC00466452-01,COCC[N@]1CCCCC[C@@H](c2c1ccc(c2)C(=O)N3CCN(CC3)c4ccccc4F)O,-15.0265
NCGC00441588-01,c1ccc(cc1)c2nc(on2)[C@H]3CCN(C3)C(=O)C4(CC4)c5ccccc5,-15.0261
NCGC00426367-01,Cc1ccccc1CC[N@H+]2CCC[C@H](C2)CN(C)C(=O)c3cc4ccccc4[nH]3,-15.0259
NCGC00409925-01,c1cc(cc(c1)C(=O)N)CN2[C@H]3CC[N@@H+](CC[C@@H]3OCC2=O)Cc4ccc(cc4)C#N,-15.0258
NCGC00435139-01,Cc1ccc2[nH+]c(cn2c1)C(=O)N3C[C@@H]4C[C@H](C3)c5cccc(=O)n5C4,-15.0227
NCGC00474415-01,Cc1ccc(cc1)NC(=O)N2CCC3(CC2)N(C(=O)CS3)Cc4ccccc4,-15.0225
NCGC00435834-01,CCN1c2ccccc2C3(C1=O)CCN(CC3)[S@@+](=O)(c4ccc5c(c4)CCCC5)[O-],-15.0219
NCGC00432734-01,CC(C)(CCN(C)c1ccc(cn1)C(=O)N2CCCC[C@@H]2CCn3cccn3)O,-15.0218
NCGC00434484-01,c1ccc(cc1)C[S@@+](=O)([N@]2CC[C@H](C2)Oc3c(cccn3)C(=O)N4CCCCC4)[O-],-15.0215
NCGC00430457-01,c1cc(cc(c1)C(F)(F)F)CC[C@H]2CCCN(C2)C(=O)c3cccc(c3)O,-15.0215
NCGC00410639-01,c1ccc(c(c1)N2C[C@H]3[C@@H](C2)ON=C3C(=O)N4CCOCC4)F,-15.018
NCGC00454471-01,Cc1ccc(c(c1)CN2CCn3c(nn(c3=O)CCCOc4ccc(cc4)F)C2=O)C,-15.0178
NCGC00435844-01,CCc1ccc(cc1)[S@+](=O)(N2CCC3(CC2)c4ccccc4N(C3=O)CC)[O-],-15.0178
NCGC00471216-01,c1ccc(cc1)CCC(=O)N2CCOc3ccc(cc3C2)C[N@@H+]4CCc5ccccc5C4,-15.0152
NCGC00443614-01,c1ccc2c(c1)CCN(C2)C(=O)[C@@H]3C[C@@H](C[N@]3[S@@+](=O)(c4ccc(c(c4)Cl)F)[O-])F,-15.013
NCGC00475002-01,CC1=C([C@H](CC(=O)N1Cc2cccc(c2)Cl)c3ccccc3Cl)C(=O)OCC=C,-15.0115
NCGC00451027-01,c1cc(cc(c1)Cl)C(=O)N2CC[C@@]3(C2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-15.0102
NCGC00415870-01,c1ccc(cc1)NC[C@H]2CN(CC23CN(C3)c4ccccc4)C(=O)c5cccc(c5)O,-15.0098
NCGC00375539-01,C[S@@+](=O)([N@]1C[C@]2(CCC[N@@H+](C2)CC3CCCCC3)Cc4c1cccc4)[O-],-15.0084
NCGC00469758-01,Cc1c[nH+]c(n1Cc2ccc(cc2)F)CC3CCN(CC3)C(=O)NC(C)(C)C,-15.007
NCGC00472260-01,c1cc(cnc1)CC(=O)N2CCC[C@H](C2)c3nc(no3)CCOc4ccc(cc4)F,-15.0062
NCGC00439620-01,Cc1cccn2c1[nH+]cc2CC(=O)N3CCC4(CC3)c5c([nH]cn5)CC[N@H+]4C,-15.0059
NCGC00422878-01,c1cc(ccc1N2CCN(CC2)C(=O)Cn3c(=O)cc4c(n3)CCCCC4)Cl,-15.0044
NCGC00395572-01,c1ccc2c(c1)ccc(n2)C[N@@H+]3C[C@@H]4C[C@H]3C(=O)Nc5ccccc5O4,-15.0036
NCGC00412214-01,COc1cccc(c1OC)c2cc(c3cncn3c2)c4ccncc4,-15.0025
NCGC00375365-01,c1ccc2c(c1)C[C@@]3(CCC[N@@H+](C3)Cc4ccccn4)CN2C(=O)c5ccc(cc5)Cl,-15.002
NCGC00400788-01,c1ccc(cc1)N2CC[NH+](CC2)CC[C@H]3CN(CC[C@H]3CC(=O)[O-])C(=O)C4CC4,-15.0017
NCGC00396920-01,c1ccc(cc1)c2nnc(o2)[C@H]3CC[N@@H+](C3)Cc4ccccc4Cl,-14.9989
NCGC00373860-01,c1ccc2c(c1)cccc2C[NH+]3CCC4(CC3)c5ccccc5NC4=O,-14.9958
NCGC00425436-01,c1ccc(cc1)C[C@@]2(CCC[N@H+](C2)Cc3c[nH]nc3c4ccc(cc4)F)CO,-14.9958
NCGC00377774-01,c1cc(ccc1C(F)(F)F)N2C[C@H]3CC[C@@H](C2)N3C(=O)c4ccncc4,-14.9957
NCGC00471748-01,CN(C)C(=O)[C@@H]1CN(CC12CCOCC2)C(=O)Cc3cccc(c3)OC,-14.9956
NCGC00441831-01,Cc1cc(on1)C[C@@H]2COC[C@@H]2NC(=O)Cn3c(=O)n(c(n3)C)c4ccccc4,-14.9947
NCGC00377374-01,c1ccc2c(c1)C[C@]3(CCCC[N@H+]3Cc4cccc(c4)F)C(=O)NC2,-14.9937
NCGC00472588-01,Cn1cccc1C[NH+]2CCC(CC2)N3C(=O)[C@@H](C34CCCCC4)OCC5CC5,-14.992
NCGC00427205-01,CN(Cc1c[nH+]c2n1cccc2)C(=O)C[C@H](c3ccccc3)c4ccc(cc4)OC,-14.9901
NCGC00377226-01,c1cc(cc(c1)c2ccsc2)C[N@H+]3CCC[C@@H](C3)c4[nH]c(=O)c5cc(ccc5n4)F,-14.9888
NCGC00434259-01,C[NH2+]CCN(C)C(=O)[C@H]1CCC[N@@H+](C1)C2CC[NH+](CC2)C3Cc4ccccc4C3,-14.9871
NCGC00415370-01,c1ccc(c(c1)CN2Cc3c(nnn3CCC2=O)C[NH2+]Cc4ccc5c(c4)OCO5)C#N,-14.985
NCGC00377733-01,CCc1ccccc1C[NH+]2CCC3(CC2)Cc4ccccc4CNC3=O,-14.9849
NCGC00439616-01,c1ccc(cc1)n2cnnc2CC3CC[NH+](CC3)Cc4ccccc4C#N,-14.9836
NCGC00392806-01,c1cnccc1c2nnc(o2)[C@H]3CCN(C3)C(=O)C4CCCCC4,-14.9824
NCGC00471213-01,c1ccc2c(c1)CC[N@H+](C2)Cc3ccc4c(c3)CN(CCO4)C(=O)CC(F)(F)F,-14.9812
NCGC00420372-01,Cc1c(c2n(n1)CCCN2C(=O)c3cccc(c3)N(C)C)c4ccccc4N5CCCC5,-14.9801
NCGC00478853-01,c1ccc(cc1)CCN2c3ccccc3[C@]4(C2=O)CCN(C4)C(=O)c5ccccc5F,-14.9788
NCGC00477481-01,COc1ccc(cc1)C[NH+]2CCC3(CC2)COc4ccccc4NC3=O,-14.9773
NCGC00454045-01,Cc1cn2c(cc(n2)C(=O)N3CC[NH+](CC3)C4CCCCC4)c(n1)N(C)Cc5ccccc5,-14.9759
NCGC00418740-01,Cn1cc(cn1)C[N@@H+]2C[C@@H](C[C@H]2c3cccc(c3)C(F)(F)F)C(=O)N(C)c4ccccc4,-14.9743
NCGC00427110-01,c1ccc(c(c1)C(=O)N2CCCC2)OC[C@@H]3CCC[N@@H+](C3)Cc4ccsc4,-14.9738
NCGC00469640-01,Cc1c[nH+]c(n1C(C)C)[C@@H]2CC[N@](C2)[S@@+](=O)(c3ccccc3)[O-],-14.9738
NCGC00377611-01,C[S@@+](=O)([N@]1Cc2ccccc2CC3(C1)CC[NH+](CC3)Cc4cccnc4)[O-],-14.967
NCGC00428407-01,c1cc2cc(ccc2nc1)C(=O)N3CCC(CC3)[N@H+]4C[C@H]5C[C@@H](C4)[C@H]6CCCC(=O)N6C5,-14.9665
NCGC00377547-01,COc1cccc(c1)C[N@@H+]2CCC[C@@]3(C2)Cc4ccccc4CNC3=O,-14.9662
NCGC00438049-01,CC(C)c1nc2c(cnn2C)c(n1)N(C)Cc3cc(no3)c4cccnc4,-14.966
NCGC00443596-01,CCCc1ccc(cc1)[S@+](=O)([N@@]2C[C@H](C[C@H]2C(=O)N3CCc4ccccc4C3)F)[O-],-14.9657
NCGC00477269-01,c1ccc2c(c1)cccc2C[N@@H+]3CC[C@]34Cc5ccccc5NC4=O,-14.9645
NCGC00433160-01,CCC(C)(C)c1ccc2c(c1)scc2C(=O)N3C[C@@H](C[C@H]3C(=O)NC)[NH3+],-14.9642
NCGC00455821-01,Cc1ccc(cc1F)C(=O)N2CCC3(CCC(=O)N(CC3)CC4CC4)CC2,-14.9632
NCGC00425902-01,c1cc(cc(c1)C(F)(F)F)c2cn3c(csc3[nH+]2)C(=O)N4CC[N@@H+]5CCC[C@@H]5C4,-14.9626
NCGC00426571-01,c1cc(cc(c1)NC(=O)C2CC[NH+](CC2)Cc3ccc(o3)CO)c4ccco4,-14.9611
NCGC00427443-01,Cc1c(ocn1)C(=O)N2CCC[C@@H]2C(=O)Nc3cccc(c3)c4ccc(cc4)F,-14.961
NCGC00393826-01,c1ccc(cc1)CN2c3ccccc3O[C@H]4C[C@@H](C2=O)N(C4)C(=O)c5ccccc5F,-14.9597
NCGC00443598-01,Cc1ccc(cc1Cl)[S@+](=O)([N@@]2C[C@H](C[C@H]2C(=O)N3CCc4ccccc4C3)F)[O-],-14.9565
NCGC00448367-01,c1cc(cc(c1)NC(=O)COc2ccc(cc2)Cl)c3nnc4n3CCCC4,-14.9549
NCGC00422507-01,CCO[C@H]1CN(C[C@@H]1O)C(=O)CCc2ccc(cc2)c3ccccc3,-14.9547
NCGC00470368-01,CCOC(=O)C1CCN(CC1)C(=O)c2cn3ccnc(c3[nH+]2)c4ccc(cc4)C,-14.9536
NCGC00374697-01,c1ccc2c(c1)CC3(CC[NH+](CC3)Cc4ccc(cc4)Cl)C(=O)N2,-14.953
NCGC00429803-01,CCCn1cc(cc1C(=O)Nc2ccccc2C)c3ccncc3,-14.9494
NCGC00459463-01,c1ccc(cc1)CN2[C@H](Cn3cccc3C2=O)CNC(=O)c4cccc5c4nccn5,-14.9479
NCGC00463239-01,Cc1nc(on1)[C@@H]2CN(C[C@H]2C(=O)N3CCC(CC3)Cc4ccccc4)C(=O)C,-14.9476
NCGC00473811-01,Cc1ccc(cc1)NC(=O)N2CCc3c(c4ccccc4n3CC5CC5)C2,-14.942
NCGC00472314-01,CC(C)[N@@H+]1C[C@@H](C[C@H]1c2nnc3n2CCN(CC3)C(=O)Cc4c[nH]c5c4cccc5)O,-14.9412
NCGC00410113-01,CC(C)CN1[C@H]2C[N@](C[C@H]2[S@+](=O)(C(C1=O)(C)C)[O-])Cc3ccccc3F,-14.9412
NCGC00454034-01,Cc1cn2c(cc(n2)C(=O)N3CCN(CC3)c4ccccc4)c(n1)N5CCCC5,-14.9412
NCGC00458970-01,c1ccc(cc1)OCC(=O)N2C[C@H](C[C@@H]2C(=O)N3CCOCC3)Oc4ccccc4,-14.9412
NCGC00454447-01,Cc1ccc(c(c1)NC(=O)Cn2ccn3c(c2=O)c4c(n3)CCCCC4)C,-14.9409
NCGC00470152-01,CN(C)C(=O)c1cc2c(s1)CC[C@@H](C2)C(=O)Nc3cccc(c3)C(=O)OC,-14.94
NCGC00475355-01,c1ccc(cc1)OCC(=O)N2CCC3(CC2)N(C(=O)CS3)c4ccc(cc4)Cl,-14.9386
NCGC00433275-01,Cc1cccc(c1)[S@+](=O)([N@@]2CCC[C@@H](C2)Cn3c4c(cccn4)nc3C5CC5)[O-],-14.9364
NCGC00428339-01,c1c(cc(cc1F)F)C(=O)N2CCC(CC2)[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4,-14.9358
NCGC00470093-01,c1ccn2c(c1)nnc2N3CCCN(CC3)C(=O)c4ccc(s4)C(F)(F)F,-14.9312
NCGC00373520-01,c1ccc2c(c1)CN(C2=O)C3CCN(CC3)C(=O)c4ccccc4F,-14.929
NCGC00477287-01,Cc1ccc(cc1)C(=O)N2CC[C@@]23Cc4ccccc4NC3=O,-14.9285
NCGC00438390-01,c1ccc(cc1)CCC(=O)N2CC[C@H](C2)Cc3nncn3c4ccccc4,-14.9269
NCGC00434537-01,c1cc(c(cc1CN2CC[C@]3(CCCO3)CCC2=O)F)C(F)(F)F,-14.9225
NCGC00430354-01,c1cc(ccc1C(=O)N2CCc3c2cc(cc3)C(=O)NCc4ccc5c(c4)OCO5)F,-14.9225
NCGC00470491-01,c1ccc2c(c1)c(c[nH]2)CCC(=O)N3CCC4(CCCCO4)CC3,-14.9211
NCGC00447767-01,c1ccc(cc1)c2nc(no2)[C@@H]3CC(=O)N(C3)c4ccc(c(c4)Cl)F,-14.9205
NCGC00427134-01,c1ccc(c(c1)C(=O)N2CCCC2)OC[C@@H]3CCC[N@@H+](C3)Cc4ccccn4,-14.9198
NCGC00393637-01,CC(C)[N@@H+]1C[C@@H]2C[C@H]1C(=O)N(c3ccccc3O2)Cc4ccc(cc4)OC(F)(F)F,-14.9197
NCGC00476713-01,CN1c2ccccc2[C@]3(C1=O)CC[N@H+](C3)Cc4ccc(cc4)F,-14.9184
NCGC00423917-01,CC(C)OCCCNC(=O)[C@H]1CC(=O)N(C1)c2c3ccc(cc3[nH]n2)Br,-14.9174
NCGC00427410-01,CC(C)C[N@H+](Cc1cccnc1)C2CN(C2)C(=O)CCc3nc4ccccc4s3,-14.9156
