Name,SMILES,Score
NCGC00437082-01,COc1ccc(cc1OC)CC(=O)NC2CCN(CC2)c3cc(n[nH]3)c4ccc(cc4)F,-9.7161
NCGC00436922-01,c1ccc(cc1)c2cc([nH]n2)N3CCC(CC3)NC(=O)C4CCCCC4,-8.5529
NCGC00437081-01,CCn1c(cc(n1)C(C)C)C(=O)N2C[C@@H]3CC[N@@H+](C[C@@]3(C2)C(=O)[O-])C,-10.1782
NCGC00437123-01,CN1c2ccccc2C3(C1=O)CCN(CC3)C(=O)CCC[S@@+](=O)(N)[O-],-11.5418
NCGC00437117-01,Cc1cc(c(o1)c2ccccc2)C(=O)N3CC[C@]4(C3)CC(=O)NC4=O,-10.1452
NCGC00436936-01,CCn1ccc(n1)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4ccccc4,-6.8221
NCGC00437000-01,Cc1ccc(cc1)OCC(=O)NC2CCN(CC2)c3cc(n[nH]3)c4ccccc4,-12.1899
NCGC00437137-01,COc1ccc(cc1)N2CCC(CC2)[N@@H+]3CC[C@@]4(C3)CC(=O)NC4=O,-11.5038
NCGC00437141-01,c1cc(oc1C[N@H+]2CC[C@@H]([C@@H](C2)O)CO)c3cc[nH]n3,-9.8524
NCGC00437089-01,CC(C)c1nc(cs1)CCNC(=O)c2ccc(cc2)[C@@H]3CC[NH2+]C3,-11.8513
NCGC00437105-01,c1cc(ccc1CNC(=O)c2ccc([nH]c2=O)C[N@]3CC[C@H](C3)[NH3+])[S@+](=O)(N)[O-],-4.0906
NCGC00437155-01,C[C@H]1CN(C(=O)CN1C(=O)c2ccc(s2)COC)c3ccccc3C#N,-12.1392
NCGC00437133-01,CN1C(=O)C[C@@H](C12CC[NH+](CC2)Cc3ccc(nc3)N(C)C)C(=O)[O-],-9.7877
NCGC00437127-01,CC1(CN(CC[C@]1(COC)O)C(=O)c2ccc3c(c2)CCC3)C,-12.2463
NCGC00437163-01,Cc1c(c(n[nH]1)C)[C@@H](C(=O)NCc2c(ncs2)c3ccccc3)[NH3+],-11.9558
NCGC00437145-01,Cn1c(nnc1[C@@H]2CCC[N@@H+](C2)Cc3ccccn3)C[NH+]4CCC(CC4)O,-8.4377
NCGC00437121-01,c1ccc2c(c1)nc(s2)[N@]3CCC[C@]4(C3)CCC(=O)N(C4)Cc5cccnc5,-11.4896
NCGC00437165-01,c1c(nc(o1)C[N@H+]2C[C@H]([C@@H](C2)C(=O)[O-])C3CC3)C(=O)[O-],-8.2073
NCGC00437151-01,CC(C)CC[N@H+]1CCNC(=O)[C@@H]1CC(=O)N(C)Cc2[nH]c3ccccc3n2,-11.4460
NCGC00437119-01,C1CN(Cc2c1c(=O)[nH]c(n2)CC3CC3)C(=O)[C@H]4CC5(CC[NH2+]CC5)C[NH2+]4,-10.0410
NCGC00437173-01,C[C@@H]1CN(C[C@]1(C)O)C(=O)C2(CCC2)c3ccc(cc3)Cl,-11.9141
NCGC00437069-01,CC(C)N[S@@+](=O)(c1ccc2c(c1)nc(n2C(C)C)CCC(=O)N)[O-],-8.7364
NCGC00437149-01,c1ccc(cc1)c2cc(n3c(n2)ccn3)NCCCOc4cccnc4,-12.4575
NCGC00437143-01,Cc1ccccc1c2nc(on2)CCCC(=O)N[C@H]3CCCCN(C3)C(=O)OC,-9.3647
NCGC00437135-01,CCN1CC2(CCC1=O)CCN(CC2)CC[S@+](=O)(c3ccccc3)[O-],-13.2210
NCGC00437168-01,c1ccc(cc1)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4,-9.2142
NCGC00437157-01,C[C@@]1(CCC[N@@](C1)c2ccc(cn2)c3nc(no3)CCCc4ccccc4)O,-9.9655
NCGC00437079-01,Cc1cc(nc(n1)N2CCN(CC2)C(=O)C3CC[NH+](CC3)CC(=O)N)C,-8.6333
NCGC00437189-01,C[C@@H]1CN(C[C@]1(C)O)C(=O)c2ccc3c(c2)CCC3,-11.4277
NCGC00437177-01,Cn1c2ccc(cc2nc1CCC(=O)NC3CCOCC3)[S@+](=O)(N4CCCC4)[O-],-10.7829
NCGC00437187-01,COc1cccc(c1)c2ncc(s2)CNC(=O)[C@H]3CC[C@H](C3)[NH3+],-12.3949
NCGC00437171-01,Cc1nc(on1)c2ccc(nc2)[N@]3C[C@H]4C[C@@H](C3)c5cccc(=O)n5C4,-9.5361
NCGC00437147-01,CC[C@@H](C)NC(=O)N1CCC2(CCC(=O)N(C2)CC=C)CC1,-12.4033
NCGC00437158-01,COc1ccc(cc1)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4,-6.1791
NCGC00437172-01,c1cc(sc1)c2cc([nH]n2)N3CCC(CC3)NC(=O)c4ccc(c(c4)F)F,-8.5136
NCGC00437201-01,CN(Cc1nc(cs1)c2ccccc2)C(=O)c3cccc(c3)n4cnnc4,-12.8795
NCGC00437176-01,c1cc(sc1)c2cc([nH]n2)N3CCC(CC3)NC(=O)c4ccc(c(c4)Cl)F,-6.6846
NCGC00437167-01,COc1cccc(c1)CCC(=O)N2C[C@H]3C[N@H+](C[C@]3(C2)C(=O)[O-])CC=C,-11.8929
NCGC00437150-01,c1ccc(c(c1)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4)F,-9.3699
NCGC00437197-01,c1cc(cc(c1)F)CC[C@@H]2CCC[N@@](C2)c3cncc(n3)C(=O)N4CCCCC4,-13.7326
NCGC00437209-01,CC(C)(C(=O)N[C@H]1CCC[N@@H+](C1)C2Cc3ccccc3C2)[NH3+],-11.3539
NCGC00437179-01,CCC(CC)CN1CC2(CCN(CC2)C(=O)CCc3nncn3C)OC1=O,-11.2752
NCGC00437174-01,Cc1ccc(c(c1)C)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4,-7.4412
NCGC00437205-01,c1cc(=O)[nH]nc1CCC(=O)N2CC[C@@]3(C2)CCCNC3=O,-13.3999
NCGC00437229-01,CN(Cc1cccc2c1cccn2)C(=O)CN3CCOC3=O,-11.3369
NCGC00437194-01,Cc1ccc(cc1F)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4,-7.5987
NCGC00437186-01,c1cc(sc1)c2cc([nH]n2)N3CCC(CC3)NC(=O)c4cc(ccc4F)Cl,-8.3204
NCGC00437178-01,Cc1cc(ccc1C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4)OC,-6.8161
NCGC00437188-01,COc1ccc(cc1F)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4,-1.6511
NCGC00437207-01,Cc1c2cc(cc(c2[nH]c1c3ccccc3)CNC(=O)CN4C(=O)CNC4=O)Cl,-12.8948
NCGC00437192-01,COc1ccc(cc1C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4)Cl,-4.8743
NCGC00437203-01,CNc1c(cnc(n1)NCC[C@@H]2CN(CCO2)c3cc(=O)n(nc3)C)F,-9.3891
NCGC00437255-01,Cc1ccc2c(c1)c(c(o2)C(=O)N(C)CCc3ccccc3)C,-13.1166
NCGC00437213-01,Cn1ccc2c1cc(cc2)C[N@@H+]3CCC[C@]4(C3)CCC(=O)N(C4)CCOC,-12.6590
NCGC00437237-01,c1ccc2c(c1)cnn(c2=O)CC(=O)N3CCC[C@H](C3)Cc4[nH]c5ccccc5n4,-9.5006
NCGC00437249-01,C[NH+](C)C[C@@]1(CCC[N@@H+](C1)Cc2cc3c(cc2OC)OCCCO3)O,-9.3526
NCGC00437251-01,c1cc2c(cc1C(=O)NCc3cc4n(n3)CCC[NH2+]C4)NC(=O)CN2,-10.7981
NCGC00437198-01,c1cc(cc(c1)OC(F)(F)F)C(=O)NC2CCN(CC2)c3cc(n[nH]3)c4cccs4,-6.1071
NCGC00437247-01,Cc1csc2c1ncnc2NCC[C@@H]3CN(CCO3)c4cc(=O)n(nc4)C,-10.3843
NCGC00437184-01,c1cc(sc1)c2cc([nH]n2)N3CCC(CC3)NC(=O)c4ccc(cc4F)F,-7.2724
NCGC00437241-01,CC(C)(C)c1nc(c2cnn(c2n1)C)NCc3nc(on3)c4cccs4,-13.9940
NCGC00437227-01,Cc1cc([nH]n1)C(=O)N2CCC(CC2)[N@H+]3CCC[C@@H](C3)C(=O)NCCc4ccccc4,-11.0657
NCGC00437267-01,CCn1cc[nH+]c1C2CCN(CC2)c3nc4ccccc4o3,-13.1871
NCGC00437221-01,Cc1nc(no1)CCN(C)C(=O)[C@@H]2[C@@H]3C=C[C@]4([C@H]2C(=O)N(C4)C5CCCCCC5)O3,-12.7953
NCGC00437099-01,c1cc(ccc1C[NH+]2CCC3(CC2)[C@@H](C[C@@H]3OCC[NH3+])O)OC(F)F,-12.5001
NCGC00437263-01,C[C@]1(CCN(C[C@@H]1Cc2ccccc2)C(=O)C[NH3+])O,-9.2962
NCGC00437245-01,CCC[C@H]1C[N@H+](C[C@@H]1NC(=O)C)CC(=O)NCCc2ccc(cc2)F,-10.6510
NCGC00437279-01,c1cc2c(cc1Cl)c(cs2)C[NH2+]C[C@@]3(C[NH2+]CCOC3)O,-10.1163
NCGC00437271-01,c1cc(cnc1)[C@H](CNC(=O)c2cn3c([nH+]2)CNCC3)[NH+]4CCCCC4,-13.5603
NCGC00437239-01,Cn1cc(cn1)C(=O)N2CCC3(CC2)c4c([nH]cn4)CC[N@@]3[S@+](=O)(C)[O-],-14.3934
NCGC00437285-01,c1ccnc(c1)COC2CC[NH+](CC2)C[C@@]3(C[NH2+]CCOC3)O,-10.9202
NCGC00437291-01,Cc1c2cccc(c2oc1C(=O)NCc3cncn3CC(C)C)F,-12.1511
NCGC00437293-01,c1cc2c(cc1CNC(=O)CN3CC(=O)NC3=O)c4c([nH]2)CCCCCC4,-12.3133
NCGC00437261-01,c1nnnn1CC(=O)N2CCC3(CC2)[C@@H](C[C@@H]3OCC[NH3+])O,-10.3090
NCGC00437289-01,c1ccc(cc1)C[C@H](C(=O)N2CCC3(CC2)C(=O)Nc4ccccc4N3)[NH3+],-12.6163
NCGC00437303-01,C[C@@H]1CN(CC[C@]1(C)O)C(=O)CC2CC[NH+](CC2)Cc3ccccc3,-14.5684
NCGC00437297-01,Cc1nc2cc(ccc2s1)C(=O)N3CCC4(CC3)c5c([nH]cn5)CC[N@H+]4C,-15.6201
NCGC00437306-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4cccc(c4)Cl,-10.9763
NCGC00437314-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc(cc4)Br,-10.9958
NCGC00437308-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccccc4Cl,-10.4379
NCGC00437317-01,Cc1cccc(c1)c2cn[nH]c2C3CCN(CC3)C(=O)c4ccccc4OC(F)F,-11.8324
NCGC00437335-01,Cc1c(c2c(cn1)C[NH2+]CC2)CNC(=O)CCn3c4ccccc4[nH]c3=O,-14.7826
NCGC00437305-01,C[N@H+](CCOC)C[C@H]1C[C@@H](CN(C1)C(=O)c2ccc(c(c2)F)OC)CO,-11.3248
NCGC00437357-01,CCc1nc(c(o1)C(=O)Nc2c3c(cccc3N4CCOC4=O)n(n2)C)C,-10.0668
NCGC00437339-01,COc1ccc(c(c1)F)C[N@@H+]2CCC[C@](C2)(CC3CC3)CO,-11.1144
NCGC00437350-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccccc4,-9.7247
NCGC00437359-01,Cc1cc2nc(cc(n2n1)NCc3cncn3CC(C)C)C,-10.2723
NCGC00437328-01,Cc1ccc(cc1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccccc4,-12.0696
NCGC00437318-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4cccc(c4)F,-9.7823
NCGC00437313-01,c1c([nH]c(=O)[nH]1)C(=O)N2CC[C@@H]3[C@H](C2)CCC(=O)N3CC4CC[NH2+]CC4,-9.4452
NCGC00437324-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc5c(c4)OCO5,-11.7874
NCGC00437321-01,Cc1cc(nc(n1)N2C[C@@H]([C@H](C2)NC(=O)C3CCOCC3)C4CC4)NC,-9.4723
NCGC00437347-01,Cc1c2cc(ccc2[nH]c1c3ccccc3F)CNC(=O)CCc4cc(no4)[O-],-11.8949
NCGC00437355-01,Cc1ccc(s1)C(=O)N2C[C@H]([C@@](C2)(C3CC3)O)C,-10.8226
NCGC00437326-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4cnccn4,-8.4587
NCGC00437273-01,CCC(CC)CN1CC2(CCN(CC2)C(=O)c3cnc(nc3)NC)OC1=O,-10.3612
NCGC00437349-01,C[N@@H+](Cc1cccc(c1)CC[NH3+])Cc2cnn(c2)c3ccc(cc3)F,-14.2750
NCGC00437379-01,Cc1ccc(cc1)CC(=O)N2C[C@H]([C@H](C2)CO)C[NH+]3CCCCCC3,-13.9433
NCGC00437353-01,c1cc(ccc1NC(=O)N)[S@+](=O)(NCc2cc3n(n2)CCC[NH2+]C3)[O-],-9.0687
NCGC00437369-01,CCCc1cc(ccn1)C(=O)N2CC[C@@H]3[C@H](C2)CCC(=O)N3CC(C)C,-11.5695
NCGC00437331-01,c1ccc2c(c1)NC(=O)C3(N2)CCN(CC3)C(=O)c4ccc5c(c4)nccn5,-11.8965
NCGC00437365-01,Cc1cccc(=O)n1CCC(=O)N2CCC3(CC2)[C@@H](C[C@]3(C)OC)O,-12.6897
NCGC00437307-01,Cn1ccnc1C[N@H+]2CC3(CCN(CC3)C(=O)C4CC4)C[C@@H]2C(=O)[O-],-13.1950
NCGC00437363-01,CCC[C@@]1(CCC[N@H+](C1)Cc2cccc(c2)N3CCOCC3)CO,-11.7054
NCGC00437399-01,c1ccc(c(c1)[C@H](CNC(=O)c2cccc(c2)n3cnnc3)O)C(F)(F)F,-11.5111
NCGC00437371-01,Cc1cnc(cn1)C(=O)N2CC(=O)N(C[C@@H]2C)c3ccccc3Cl,-11.1986
NCGC00437390-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc5c(c4)nc[nH]5,-10.7895
NCGC00437373-01,C=CCC[C@H](C[N@@H+]1CCCOCC1)Oc2cc(ccn2)C#N,-10.6764
NCGC00437351-01,CCCc1cc([nH]n1)C(=O)N2C[C@H]([C@H](C2)CO)C[NH+]3CCOCC3,-10.9331
NCGC00437387-01,C[N@]1CCC[N@@H+](CC1)C[C@@H]2CN(C[C@@H]2CO)C(=O)CCn3cccn3,-10.3416
NCGC00437367-01,CN(CCO)C(=O)c1cn2cc(n(c(=O)c2[nH+]1)CC=C)c3ccc(cc3)F,-12.8695
NCGC00437397-01,c1cc(c(c(c1)C(F)(F)F)F)C[N@@H+]2CC[C@@]3(C2)CCCNC3=O,-12.0608
NCGC00437380-01,Cc1ccc(cc1F)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccccc4,-12.1596
NCGC00437419-01,Cc1ccc(cc1)OC2(CCN(CC2)c3ccc(cn3)C(=O)C)C(=O)[O-],-12.4340
NCGC00437395-01,CCc1ccc2c(c1)c(cc(n2)C)C(=O)N3CCN(C(=O)C3)c4ccccc4,-15.1619
NCGC00437388-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4c5ccccc5ccn4,-12.1613
NCGC00437398-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4cccc(c4)Br,-11.4013
NCGC00437421-01,CCc1cc(ncn1)N2CC[NH+](CC2)C[C@]3(CCC[NH2+]C3)O,-12.3046
NCGC00437394-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc5c(c4)cc[nH]5,-11.5284
NCGC00437413-01,Cc1ccc2cc(c(nc2c1)c3ccc(c(c3)OC)OC)C[N@H+]4CCC[C@@H]4C(=O)N,-10.7999
NCGC00437412-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc(o4)Br)Cl,-11.3245
NCGC00437392-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4cc(ccc4Cl)F,-11.6999
NCGC00437405-01,CC(C)(C(=O)N1CC[C@@]2(C1)CCCNC2=O)Oc3ccc4c(c3)CCC4,-14.1286
NCGC00437375-01,COc1ccccc1N2CCN(CC2=O)C(=O)c3ccccc3c4[nH]ccn4,-14.3399
NCGC00437396-01,c1ccc(cc1)c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccccc4C(F)(F)F,-12.0080
NCGC00437402-01,c1cc(sc1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl,-11.6825
NCGC00437400-01,Cc1ccc(c(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccccc4)C,-12.7527
NCGC00437447-01,c1ccnc(c1)CO[C@@H]2CCCN(C2)C(=O)c3csc4c3CCCC4,-12.1720
NCGC00437368-01,COc1ccc(cc1F)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccccc4,-8.9723
NCGC00437338-01,COc1ccc(cc1OC)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccccc4,-10.8618
NCGC00437426-01,c1cc(cnc1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl,-11.0394
NCGC00437446-01,c1cc2cc(ccc2nc1)C(=O)N[C@H]3CCC[N@](C3)c4cc(n[nH]4)c5ccc(cc5)Cl,-3.3279
NCGC00437450-01,c1ccc2c(c1)cc([nH]2)C(=O)N[C@H]3CCC[N@](C3)c4cc(n[nH]4)c5ccc(cc5)F,-4.4886
NCGC00437406-01,c1ccc(c(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl)F,-11.8796
NCGC00437451-01,COCCN1CCC[C@@]2(C1=O)CCN(C2)C(=O)Cn3cccnc3=O,-12.1207
NCGC00437452-01,c1cc(sc1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-12.6337
NCGC00437440-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccoc4)Cl,-11.7535
NCGC00437441-01,CC(C)(C)n1ccc(c1)C(=O)NC[C@H]2CCN(C2)c3cc(=O)n(nc3)C,-11.2231
NCGC00437439-01,Cc1c(nc(nc1N2CCC3(CC2)[C@@H](CCCO3)O)N4CCCC4)C,-10.2983
NCGC00437476-01,Cc1ccc(cc1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-10.8279
NCGC00437445-01,CCCN(Cc1nccn1C)C(=O)C[C@H]2C(=O)NCC[N@@H+]2CC3CCCCC3,-12.9291
NCGC00437460-01,Cc1ccccc1C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-13.6766
NCGC00437456-01,c1cc(cc(c1)Cl)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-12.8771
NCGC00437433-01,CCCCNC(=O)[C@@H]1CCCC[C@@H]1C(=O)N2CC(C2)n3c(cc(n3)C)C,-9.9757
NCGC00437466-01,c1cc(cc(c1)F)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-12.6692
NCGC00437459-01,Cc1c(scn1)CCCNc2c3c(nc(n2)c4ccccn4)CC[NH2+]CC3,-12.6209
NCGC00437420-01,CN(C)c1cccc(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl,-6.9232
NCGC00437423-01,Cc1c([nH]nc1CCC(=O)N[C@H]2C[N@@H+](C[C@@H]2C(C)C)CCC(=O)[O-])C,-7.9927
NCGC00437470-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc5c(c4)OCO5)F,-5.9163
NCGC00437464-01,c1ccc(c(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F)Br,-12.9024
NCGC00437437-01,c1cc(ncc1Cl)N2CCN(CC2)C(=O)[C@H]3CC(=O)N(C3)C4CCCC4,-11.6872
NCGC00437477-01,CC(C)Oc1cccc2c1c(nn2c3cccc(c3)F)NC(=O)CN4CCCC4=O,-11.6236
NCGC00437463-01,CC1CC[NH+](CC1)Cc2ccc(o2)C(=O)N[C@@H]3CC[NH2+]C[C@H]3O,-13.4778
NCGC00437487-01,c1ccc2c(c1)nc(s2)N3CC[C@@](C3)(C[NH+]4CCCCC4)O,-11.7223
NCGC00437493-01,Cc1ccsc1C[N@H+]2CCC[C@](C2)(C[NH+](C)C)O,-10.0010
NCGC00437461-01,C[S@+](=O)(c1cnc(nc1[C@@H]2CCC[NH2+]C2)NCCn3ccnc3)[O-],-10.1536
NCGC00437500-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccncc4)F,-11.7787
NCGC00437485-01,COc1cccc(c1)CC(=O)N2CC[C@H]([C@@H](C2)O)NC(=O)c3cnccn3,-8.4444
NCGC00437495-01,Cc1cc(nc(n1)N2C[C@H]([C@@](C2)(C)O)C)C3CCC3,-9.2501
NCGC00437472-01,COc1ccc(cc1)CC(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-4.7938
NCGC00437503-01,c1cc(ncc1C[N@@H+]2CCC[C@](C2)(CC3CC3)CO)C(F)(F)F,-11.9207
NCGC00437434-01,Cc1cc(ccc1C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl)OC,-6.7283
NCGC00437507-01,c1cc(cnc1)C(=O)N2CC[C@@]3(C2)CCCN(C3=O)C4CCOCC4,-11.7821
NCGC00437475-01,Cc1c([nH]cn1)C(=O)N2CCC3(CC2)[C@@H](CC(=O)N3)C(=O)[O-],-9.4059
NCGC00437482-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc(o4)Br)F,-11.3872
NCGC00437517-01,CC(=O)N[C@H]1CCN(C1)c2c3cnn(c3nc(n2)c4cccnc4)C,-7.1766
NCGC00437513-01,CCOCCn1c(cc(n1)C)C(=O)N2CC[C@]3(C2)CC(=O)NC3=O,-10.1473
NCGC00437514-01,c1ccc(cc1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-13.1998
NCGC00437524-01,Cc1cc(cc(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F)C,-9.6288
NCGC00437512-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)C4CCCC4)F,-9.7475
NCGC00437479-01,c1ccc(c(c1)C[N@@H+]2CCC[C@](C2)(CC3CC3)CO)OC(F)F,-11.9378
NCGC00437501-01,CCc1ncc(cn1)C(=O)Nc2c3ccc(cc3n(n2)CC(F)(F)F)OC(C)C,-9.8420
NCGC00437509-01,Cc1cc(n2c(n1)cc(n2)C(=O)N3CCC[C@]4(C3)CNC(=O)O4)C,-11.1567
NCGC00437508-01,COc1cccc(c1)CC(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-5.1523
NCGC00437481-01,COc1cccc(c1)c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)c4ccccc4,-8.0412
NCGC00437539-01,Cn1c(nnc1[C@H]2CCCN(C2)C(=O)c3cc[nH]c3)C[NH+]4CCOCC4,-10.4531
NCGC00437526-01,c1cc(cc2c1cc[nH]2)C(=O)N[C@H]3CCC[N@](C3)c4cc(n[nH]4)c5ccc(cc5)F,-5.1111
NCGC00437506-01,COc1cccc(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-12.7743
NCGC00437499-01,Cc1ccc(cc1)[C@@H]2C[N@@]([C@H]3[C@@H]2[NH+]4CCC3CC4)Cc5[nH]ccn5,-11.3121
NCGC00437504-01,Cc1cc(n(n1)CCC(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F)C,-9.0960
NCGC00437528-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc(c(c4)F)F)F,-11.8041
NCGC00437430-01,CCn1ccc(n1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl,-10.6338
NCGC00437521-01,c1cc(ccc1CNC(=O)N2C[C@H]([C@H](C2)CO)C[NH+]3CCOCC3)F,-12.0269
NCGC00437519-01,c1cc2c(cc1Cl)c(cs2)CNC(=O)[C@H]3CC4(CC[NH2+]CC4)C[NH2+]3,-11.4486
NCGC00437547-01,COc1ccc(c(c1)C[NH+]2CCC3(CCC(=O)N(C3)CCO)CC2)F,-12.6468
NCGC00437549-01,c1ccc(c(c1)[C@H](CNc2nccc(n2)c3cc(ccn3)C(=O)[O-])O)Cl,-9.0443
NCGC00437544-01,c1cc(cc(c1)C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F)C#N,-7.9304
NCGC00437497-01,COCc1nc(on1)CCNC(=O)[C@H]2CC3(CC[NH2+]CC3)C[NH2+]2,-10.0470
NCGC00437525-01,Cc1ccc(cc1)C[N@@H+]2CC[N@@](C[C@H]2CCO)c3nc(cc(n3)NC)C,-11.0036
NCGC00437546-01,Cn1cccc1C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-13.5295
NCGC00437505-01,CC(C)c1ccc(c(n1)N2CCC3(CCC(=O)N(C3)CCOC)CC2)C#N,-13.4752
NCGC00437523-01,c1cc(ccc1c2ccc([nH]2)CCC(=O)N3CC[C@@H]([C@@H](C3)O)CO)Cl,-14.7211
NCGC00437416-01,CCOc1ccccc1C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)Cl,-9.6466
NCGC00437551-01,Cc1cc(c2c(c1)c(c([nH]2)C(=O)N3CC(C3)Oc4cccc(c4)OC)C)C,-12.5009
NCGC00437565-01,Cc1c(snn1)CN(C)C(=O)Cn2c(=O)n(c(n2)C)Cc3ccccc3,-11.4286
NCGC00437550-01,c1cc(ccc1c2cc([nH]n2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc(cc4Cl)F)F,-11.3103
NCGC00437558-01,c1ccc2c(c1)c(c[nH]2)C(=O)N[C@H]3CCC[N@](C3)c4cc(n[nH]4)c5ccc(cc5)F,-12.6456
NCGC00437557-01,Cc1cc2c(cc1Cl)c(co2)CC(=O)N3CC[C@]([C@@H](C3)C)(CCOC)O,-12.2209
NCGC00437579-01,c1ccc(c(c1)CNC(=O)[C@@H]2c3c([nH]cn3)CC[NH2+]2)n4cccn4,-9.4461
NCGC00437575-01,CN1C[C@@]2(CC[N@@H+](C2)Cc3ccc(o3)c4ccc(cc4)Cl)OC1=O,-13.5310
NCGC00437511-01,C[N@H+]1[C@@H](C[C@@H]([C@@H]1c2ccccc2F)CNC(=O)c3cn(nn3)CC[NH3+])CO,-10.0896
NCGC00437545-01,C[N@@H+]1CCc2c(nc[nH]2)C13CCN(CC3)C(=O)CN4C(=O)CNC4=O,-9.2237
NCGC00437510-01,COc1ccccc1C(=O)N[C@H]2CCC[N@](C2)c3cc(n[nH]3)c4ccc(cc4)F,-12.1213
